device,model,seed,split,tag,name_cn,unit,r2,rmse,mae,bias,within_tolerance,train_min,train_max,samples
DEA,GRU,20260801,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.2225870490074157,26.31901038445761,17.592966079711914,-6.507796764373779,0.421336327905671,1803.925048828125,2460.60205078125,8905
DEA,GRU,20260801,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.2504842877388,25.818065569783204,16.2707462310791,-4.883821487426758,,1797.94287109375,2375.15283203125,8905
DEA,GRU,20260801,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.3145475387573242,1.0204107941136211,0.8469011187553406,0.4645645916461944,1.0,0.0630000829696655,100.58699798583984,8905
DEA,GRU,20260801,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9785141348838806,0.0218716012866781,0.0160678029060363,0.0001052745865308,0.9988419760520648,0.2540000081062317,1.0740000009536743,43177
DEA,GRU,20260801,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.97239887714386,0.0244867530144478,0.0188381373882293,-0.0098946178331971,0.9969659772564096,0.2520000040531158,1.065000057220459,43177
DEA,GRU,20260801,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9455103278160096,2.044305717672768,1.5483044385910034,0.2144573926925659,0.416379090719596,140.25601196289062,186.7330017089844,43177
DEA,GRU,20260801,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9156085848808287,2.5368733990108066,2.0519604682922363,0.2388838231563568,0.2580772170368483,140.12599182128906,186.6000061035156,43177
DEA,GRU,20260801,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.0462557077407836,24.220860543119,16.26233673095703,-0.1041918471455574,0.4643907636009912,1799.865966796875,2373.44384765625,43177
DEA,GRU,20260801,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-0.0198240280151367,23.429993589614465,15.945805549621582,-5.549180030822754,0.4436852954119091,1745.8189697265625,2377.288818359375,43177
DEA,GRU,20260801,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.243458867073059,23.50243738398809,17.434696197509766,-9.028831481933594,0.3407369664404659,1803.925048828125,2460.60205078125,43177
DEA,GRU,20260801,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.0263410806655883,20.98279411627015,13.356810569763184,-3.438133955001831,,1797.94287109375,2375.15283203125,43177
DEA,GRU,20260801,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.5198805332183838,0.9339224583848512,0.7252354621887207,-0.2758216857910156,1.0,0.0630000829696655,100.58699798583984,43177
DEA,GRU,20260802,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9924876689910888,0.0209708894218788,0.0152257718145847,0.0009718924993649,0.9977864327944184,0.2540000081062317,1.0740000009536743,35689
DEA,GRU,20260802,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9908959865570068,0.0229779796258169,0.0163952317088842,0.0003747640585061,0.9970298971671944,0.2520000040531158,1.065000057220459,35689
DEA,GRU,20260802,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9905924797058104,1.3513904087118656,0.9772213101387024,0.0244108233600854,0.6300260584493822,140.25601196289062,186.7330017089844,35689
DEA,GRU,20260802,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.989592969417572,1.4177821012874148,1.0518053770065308,0.0582970157265663,0.5872677855921993,140.12599182128906,186.6000061035156,35689
DEA,GRU,20260802,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.6135368347167969,18.617746464017536,11.95706844329834,-0.7668375372886658,0.5955336378155734,1799.865966796875,2373.44384765625,35689
DEA,GRU,20260802,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.6476171016693115,19.227573558848697,12.07329559326172,-0.5108256340026855,0.604079688419401,1745.8189697265625,2377.288818359375,35689
DEA,GRU,20260802,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.6344608068466187,18.08220888266065,11.364582061767578,-0.4376759529113769,0.6216201070357813,1803.925048828125,2460.60205078125,35689
DEA,GRU,20260802,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.629370927810669,18.010445001453757,11.171353340148926,-0.5203437209129333,,1797.94287109375,2375.15283203125,35689
DEA,GRU,20260802,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.0667477846145629,3.799297297907304,0.9514676928520204,0.0134629542008042,0.9966095995965144,0.0630000829696655,100.58699798583984,35689
DEA,GRU,20260802,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9557188153266908,0.0400138563388444,0.0260237455368042,0.0045245718210935,0.9734980348119034,0.2540000081062317,1.0740000009536743,8905
DEA,GRU,20260802,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9824479222297668,0.0251032668551545,0.0178837720304727,0.000940021534916,0.9998877035373386,0.2520000040531158,1.065000057220459,8905
DEA,GRU,20260802,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.8124213218688965,4.170780109646451,1.938822150230408,0.2366382330656051,0.4029197080291971,140.25601196289062,186.7330017089844,8905
DEA,GRU,20260802,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9015918970108032,3.005835420886116,1.4969934225082395,-0.1244999170303344,0.5334081976417743,140.12599182128906,186.6000061035156,8905
DEA,GRU,20260802,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.2392985820770263,26.587333290571024,16.634531021118164,-3.3377065658569336,0.5079169006176305,1799.865966796875,2373.44384765625,8905
DEA,GRU,20260802,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.2526301145553589,27.480058687860936,17.001750946044922,-2.0707051753997803,0.5161145423919147,1745.8189697265625,2377.288818359375,8905
DEA,GRU,20260802,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.2893907427787781,25.162807278147397,16.342866897583008,-3.956297397613525,0.4818641212801797,1803.925048828125,2460.60205078125,8905
DEA,GRU,20260802,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.263466477394104,25.59349482855092,15.799582481384276,-3.674599885940552,,1797.94287109375,2375.15283203125,8905
DEA,GRU,20260802,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.1419637203216553,0.9816304653748594,0.823594868183136,0.5580719113349915,1.0,0.0630000829696655,100.58699798583984,8905
DEA,GRU,20260802,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9725608825683594,0.0247166396764928,0.0189864188432693,-0.005421039648354,0.997961877851634,0.2540000081062317,1.0740000009536743,43177
DEA,GRU,20260802,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9682583808898926,0.0262592510490035,0.0174429398030042,-0.0098209306597709,0.9891840563262848,0.2520000040531158,1.065000057220459,43177
DEA,GRU,20260802,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9527637958526612,1.9033838832019367,1.523720622062683,-0.7281342148780823,0.3632026310304097,140.25601196289062,186.7330017089844,43177
DEA,GRU,20260802,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9450229406356812,2.047578064824165,1.7149137258529663,-1.2914748191833496,0.3271649257706649,140.12599182128906,186.6000061035156,43177
DEA,GRU,20260802,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.3171628713607788,27.17630426809125,18.350709915161133,6.352034091949463,0.4338884128123769,1799.865966796875,2373.44384765625,43177
DEA,GRU,20260802,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-0.1610150337219238,24.999335928680186,16.594987869262695,3.0906424522399902,0.4556129420756421,1745.8189697265625,2377.288818359375,43177
DEA,GRU,20260802,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.2453608512878418,23.52040545263304,15.634932518005373,-0.2863130867481231,0.4828033443731616,1803.925048828125,2460.60205078125,43177
DEA,GRU,20260802,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.2205712795257568,22.882267032163792,14.613421440124512,1.717553973197937,,1797.94287109375,2375.15283203125,43177
DEA,GRU,20260802,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-1.0729305744171145,0.8470581687107781,0.6753736138343811,0.1006869673728942,0.999930518563124,0.0630000829696655,100.58699798583984,43177
DEA,GRU,20260803,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.992790699005127,0.0205436029509943,0.0141462162137031,-0.000454164983239,0.9960211829975624,0.2540000081062317,1.0740000009536743,35689
DEA,GRU,20260803,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9926881790161132,0.0205924043550411,0.0138597395271062,-0.0006108446395955,0.9954047465605648,0.2520000040531158,1.065000057220459,35689
DEA,GRU,20260803,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.98886638879776,1.470147624485637,1.031399488449097,-0.0683595612645149,0.6094594973241054,140.25601196289062,186.7330017089844,35689
DEA,GRU,20260803,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.987662136554718,1.5437130448709648,1.1565301418304443,0.1152709349989891,0.5294908795427162,140.12599182128906,186.6000061035156,35689
DEA,GRU,20260803,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.544167160987854,20.2197544608975,12.731049537658691,-0.8478617072105408,0.5812995600885427,1799.865966796875,2373.44384765625,35689
DEA,GRU,20260803,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.5805010795593262,20.97889084494184,12.864092826843262,-1.0074774026870728,0.5856426349855698,1745.8189697265625,2377.288818359375,35689
DEA,GRU,20260803,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.5603780150413513,19.83006879508916,12.281455993652344,-0.8635184168815613,0.6013617641290033,1803.925048828125,2460.60205078125,35689
DEA,GRU,20260803,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.5592252612113953,19.640974601602164,12.050275802612305,-0.6074643135070801,,1797.94287109375,2375.15283203125,35689
DEA,GRU,20260803,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,0.0342475175857543,3.864886098074098,0.9167843461036682,-0.0395918190479278,0.9981787105270532,0.0630000829696655,100.58699798583984,35689
DEA,GRU,20260803,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9029763340950012,0.059229711518947,0.0287540704011917,0.0037322286516427,0.9690061763054464,0.2540000081062317,1.0740000009536743,8905
DEA,GRU,20260803,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.8574708104133606,0.0715349021423422,0.0294269435107707,0.0018336557550355,0.9695676586187536,0.2520000040531158,1.065000057220459,8905
DEA,GRU,20260803,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.8871376514434814,3.235192237106654,1.668365478515625,0.3056764602661133,0.4382930937675463,140.25601196289062,186.7330017089844,8905
DEA,GRU,20260803,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.7908524870872498,4.382038014026358,2.3844544887542725,0.7762643098831177,0.2608646827624929,140.12599182128906,186.6000061035156,8905
DEA,GRU,20260803,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.2500723600387573,26.398384322231134,16.715679168701172,-2.9123129844665527,0.4826501965188096,1799.865966796875,2373.44384765625,8905
DEA,GRU,20260803,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.2795323133468628,26.980942393500754,16.229631423950195,-4.78748083114624,0.5202695115103875,1745.8189697265625,2377.288818359375,8905
DEA,GRU,20260803,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.2646676301956177,25.596789206378624,15.764284133911133,-6.697223663330078,0.5115103874227962,1803.925048828125,2460.60205078125,8905
DEA,GRU,20260803,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.265001118183136,25.566816567085542,15.552488327026367,-3.459343194961548,,1797.94287109375,2375.15283203125,8905
DEA,GRU,20260803,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.7634371519088745,0.890680579074211,0.7440842986106873,0.4169068932533264,1.0,0.0630000829696655,100.58699798583984,8905
DEA,GRU,20260803,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.969334840774536,0.0261292327704909,0.0195081438869237,0.0004818027082365,0.9965259281561942,0.2540000081062317,1.0740000009536743,43177
DEA,GRU,20260803,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9752151370048524,0.0232038925747153,0.0160204153507947,0.0041063046082854,0.9968964958195335,0.2520000040531158,1.065000057220459,43177
DEA,GRU,20260803,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9565147161483764,1.8262487058745909,1.3378756046295166,0.3817673921585083,0.4773374713389073,140.25601196289062,186.7330017089844,43177
DEA,GRU,20260803,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9393023252487184,2.1514722440872056,1.596601963043213,1.1312984228134155,0.4425272714639738,140.12599182128906,186.6000061035156,43177
DEA,GRU,20260803,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.1311827898025512,25.184715552511957,16.380611419677734,0.9622677564620972,0.4872269958542742,1799.865966796875,2373.44384765625,43177
DEA,GRU,20260803,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-0.1387826204299926,24.758820782560885,16.7679386138916,-7.181223392486572,0.4189035829260949,1745.8189697265625,2377.288818359375,43177
DEA,GRU,20260803,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.4136483669281006,25.05924011491008,18.6159782409668,-11.744333267211914,0.3065289390184589,1803.925048828125,2460.60205078125,43177
DEA,GRU,20260803,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.1873738765716552,22.56894344562796,14.817931175231934,-6.478501319885254,,1797.94287109375,2375.15283203125,43177
DEA,GRU,20260803,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.892596960067749,0.8093752194555273,0.6503527760505676,0.0411430411040782,1.0,0.0630000829696655,100.58699798583984,43177
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9620347023010254,0.0471436802305805,0.0376052483916282,-0.009529735893011,0.9701868923197624,0.2540000081062317,1.0740000009536743,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9587673544883728,0.0489007576510702,0.0396992601454257,-0.0109196184203028,0.9688699599316316,0.2520000040531158,1.065000057220459,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.9459296464920044,3.2398300976416143,2.460991144180298,-0.0973170325160026,0.2898932444170473,140.25601196289062,186.7330017089844,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9578243494033812,2.854151389273713,2.1515138149261475,-0.1431768089532852,0.3240774468323573,140.12599182128906,186.6000061035156,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.0522735118865966,29.155102804333414,17.633010864257812,0.5632235407829285,0.4410042309955448,1799.865966796875,2373.44384765625,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.1130553483963012,30.504601303468856,17.952423095703125,-1.497122049331665,0.4480372103449242,1745.8189697265625,2377.288818359375,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.0969532132148742,28.42101921986778,17.07755470275879,-1.3203554153442385,0.4620191095295469,1803.925048828125,2460.60205078125,35689
DEA,iTransformer-small,20260801,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.0786897540092468,28.39603024528968,16.86652183532715,-0.6057448983192444,,1797.94287109375,2375.15283203125,35689
DEA,iTransformer-small,20260801,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.0019525289535522,3.9366549841577982,0.8835412263870239,0.0256731864064931,0.9981226708509624,0.0630000829696655,100.58699798583984,35689
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,-44.01275634765625,1.2757587923781917,0.2564119398593902,-0.178155243396759,0.9413812464907356,0.2540000081062317,1.0740000009536743,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,-19.522846221923828,0.8583904522035081,0.1931292861700058,-0.1041292920708656,0.8954519932622123,0.2520000040531158,1.065000057220459,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,-6.226481914520264,25.88743285239964,6.991684436798096,-1.780221462249756,0.1654126895002807,140.25601196289062,186.7330017089844,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,-69.32198333740234,80.35175050111697,15.520155906677246,-11.241847038269045,0.2012352610892757,140.12599182128906,186.6000061035156,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.0485352277755737,31.214700766550887,19.47343063354492,-1.0546679496765137,0.4298708590679393,1799.865966796875,2373.44384765625,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-3.6173653602600098,68.30413303632328,28.273347854614254,8.504974365234375,0.4207748455923638,1745.8189697265625,2377.288818359375,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-3.194284439086914,61.13256040283484,26.158370971679688,-13.218225479125977,0.457720381807973,1803.925048828125,2460.60205078125,8905
DEA,iTransformer-small,20260801,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.5173845291137695,36.73509277265576,19.639163970947266,-2.2674875259399414,,1797.94287109375,2375.15283203125,8905
DEA,iTransformer-small,20260801,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-13.910113334655762,2.5898967754752675,1.0625168085098269,0.7312429547309875,0.9750701852891632,0.0630000829696655,100.58699798583984,8905
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,-42.11412048339844,0.9797471571285102,0.0785800665616989,-0.0400382466614246,0.9747782384139704,0.2540000081062317,1.0740000009536743,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,-18.998836517333984,0.6591286420484594,0.0656357780098915,-0.0197956021875143,0.9713968084859996,0.2520000040531158,1.065000057220459,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,-4.37715482711792,20.30790287522208,4.150851249694824,1.7814229726791382,0.2036500914838918,140.25601196289062,186.7330017089844,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,-48.87959289550781,61.675273452727794,5.81541919708252,-0.3081411123275757,0.2149987261736572,140.12599182128906,186.6000061035156,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.1685054302215576,25.59682139690395,14.968938827514648,-0.4007501900196075,0.529703314264539,1799.865966796875,2373.44384765625,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-4.168374061584473,52.74563537186039,15.746891021728516,0.5807220339775085,0.5416541214072307,1745.8189697265625,2377.288818359375,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-4.214368343353272,48.128025980353954,17.10249900817871,-9.847454071044922,0.4230493086597031,1803.925048828125,2460.60205078125,43177
DEA,iTransformer-small,20260801,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-2.3707704544067383,38.02612530951171,13.408785820007324,-4.140259742736816,,1797.94287109375,2375.15283203125,43177
DEA,iTransformer-small,20260801,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-37.95404052734375,3.6719527865347783,0.7015070915222168,-0.1698472201824188,0.9956921509136808,0.0630000829696655,100.58699798583984,43177
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9469330310821532,0.0557368267204253,0.0452076345682144,0.016741044819355,0.9412984392950208,0.2540000081062317,1.0740000009536743,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.94797545671463,0.0549286820356688,0.0449082553386688,0.0098213469609618,0.9477710218834936,0.2520000040531158,1.065000057220459,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.939401626586914,3.429833341725828,2.696927785873413,1.1649668216705322,0.2588472638628148,140.25601196289062,186.7330017089844,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,0.9581443071365356,2.8433059513373085,2.1292073726654053,0.0305615849792957,0.3390680601866121,140.12599182128906,186.6000061035156,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,0.0521219372749328,29.15743378324332,17.505985260009766,1.479957103729248,0.4622432682339096,1799.865966796875,2373.44384765625,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,0.1370958685874939,30.088349520295537,18.26032447814941,1.4537551403045654,0.4244725265487965,1745.8189697265625,2377.288818359375,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,0.0913019776344299,28.50980891029546,16.7222957611084,-0.9574881196022034,0.4851915155930398,1803.925048828125,2460.60205078125,35689
DEA,iTransformer-small,20260802,train,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,0.0770976543426513,28.420555348349435,16.781755447387695,0.3543430268764496,,1797.94287109375,2375.15283203125,35689
DEA,iTransformer-small,20260802,train,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-0.0020180940628051,3.93678374057971,0.8363771438598633,-0.0615587905049324,0.9981226708509624,0.0630000829696655,100.58699798583984,35689
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,-23.319971084594727,0.9377396912929788,0.2321600168943405,-0.0819692984223365,0.5591240875912409,0.2540000081062317,1.0740000009536743,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,-21.935890197753903,0.9074524432980976,0.2219254374504089,-0.083781860768795,0.6774845592363841,0.2520000040531158,1.065000057220459,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,-30.216257095336918,53.804169651384825,12.79783821105957,-4.941708564758301,0.0777091521617069,140.25601196289062,186.7330017089844,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,-69.17475891113281,80.26759444975288,15.930944442749023,-10.601574897766112,0.1153284671532846,140.12599182128906,186.6000061035156,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.4148913621902466,36.26011779597696,21.39190673828125,3.576967477798462,0.426614261650758,1799.865966796875,2373.44384765625,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-2.5813803672790527,60.15546468643248,27.06199836730957,9.800307273864746,0.3815833801235261,1745.8189697265625,2377.288818359375,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.2385684251785278,33.220308053771866,19.58245277404785,-1.3681867122650146,0.4728804042672656,1803.925048828125,2460.60205078125,8905
DEA,iTransformer-small,20260802,val,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.0611020326614379,30.71934109775906,18.58255195617676,-3.0294859409332275,,1797.94287109375,2375.15283203125,8905
DEA,iTransformer-small,20260802,val,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-22.6237735748291,3.2599926430086774,1.2280795574188232,1.00887930393219,0.971813587871982,0.0630000829696655,100.58699798583984,8905
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,-22.87432289123535,0.7290709069360439,0.0859939157962799,0.0130766155198216,0.8740764759015216,0.2540000081062317,1.0740000009536743,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,-20.49807548522949,0.6833884012510695,0.0786972045898437,0.0032993787899613,0.915626375153438,0.2520000040531158,1.065000057220459,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,-21.46700668334961,41.51082901823632,6.290772438049316,2.2131054401397705,0.0735576811728466,140.25601196289062,186.7330017089844,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CT102,#1 机除氧器温度 2,℃,-49.99404144287109,62.36046729186188,5.569540500640869,-0.5981928110122681,0.2303541237232786,140.12599182128906,186.6000061035156,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CL101,#1 机除氧器液位 1,mm,-0.7842767238616943,31.630187321607817,15.495318412780762,2.617152452468872,0.5467262662991871,1799.865966796875,2373.44384765625,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CL102,#1 机除氧器液位 2,mm,-5.460771560668945,58.97279687690228,16.3594970703125,2.652207851409912,0.5158533478472335,1745.8189697265625,2377.288818359375,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CL103,#1 机除氧器液位 3,mm,-0.7903786897659302,28.201335209829825,14.869717597961426,-5.941930770874023,0.4812979132408458,1803.925048828125,2460.60205078125,43177
DEA,iTransformer-small,20260802,test,SYG1_10LAA10CL101-SEL,#1 机除氧器液位三选,-,-0.5864642858505249,26.08750977966096,12.186237335205078,-1.4684462547302246,,1797.94287109375,2375.15283203125,43177
DEA,iTransformer-small,20260802,test,SYG1_10CBA00CBK00R107,#1汽机除氧器出口O2（汽水取样画面的除氧器出口溶解氧）,μg/L,-29.364137649536133,3.2419127566196475,0.6404302716255188,-0.0628459379076957,0.9962016814507724,0.0630000829696655,100.58699798583984,43177
DEA,iTransformer-small,20260803,train,SYG1_10LAA10CP101,#1 机除氧器压力 1,MPa,0.9512466192245485,0.0534235352504764,0.0432408899068832,0.001124232308939,0.948891815405307,0.2540000081062317,1.0740000009536743,35689
DEA,iTransformer-small,20260803,train,SYG1_10LAA10CP102,#1 机除氧器压力 2,MPa,0.9584835767745972,0.0490687473421323,0.0398530475795269,0.0035700956359505,0.966404214183642,0.2520000040531158,1.065000057220459,35689
DEA,iTransformer-small,20260803,train,SYG1_10LAA10CT101,#1 机除氧器温度 1,℃,0.961244821548462,2.742883664525191,2.0384271144866943,0.27913698554039,0.3520692650396481,140.25601196289062,186.7330017089844,35689
